date,county,state,fips,cases,deaths
2020-03-06,Honolulu,Hawaii,15003,1,0
2020-03-07,Honolulu,Hawaii,15003,1,0
2020-03-08,Honolulu,Hawaii,15003,2,0
2020-03-09,Honolulu,Hawaii,15003,2,0
2020-03-10,Honolulu,Hawaii,15003,2,0
2020-03-11,Honolulu,Hawaii,15003,2,0
2020-03-12,Honolulu,Hawaii,15003,2,0
2020-03-13,Honolulu,Hawaii,15003,2,0
2020-03-14,Honolulu,Hawaii,15003,2,0
2020-03-14,Kauai,Hawaii,15007,2,0
2020-03-15,Honolulu,Hawaii,15003,4,0
2020-03-15,Kauai,Hawaii,15007,2,0
2020-03-15,Maui,Hawaii,15009,1,0
2020-03-16,Honolulu,Hawaii,15003,6,0
2020-03-16,Kauai,Hawaii,15007,2,0
2020-03-16,Maui,Hawaii,15009,2,0
2020-03-17,Hawaii,Hawaii,15001,1,0
2020-03-17,Honolulu,Hawaii,15003,8,0
2020-03-17,Kauai,Hawaii,15007,2,0
2020-03-17,Maui,Hawaii,15009,3,0
2020-03-18,Hawaii,Hawaii,15001,1,0
2020-03-18,Honolulu,Hawaii,15003,10,0
2020-03-18,Kauai,Hawaii,15007,2,0
2020-03-18,Maui,Hawaii,15009,3,0
2020-03-19,Hawaii,Hawaii,15001,1,0
2020-03-19,Honolulu,Hawaii,15003,18,0
2020-03-19,Kauai,Hawaii,15007,2,0
2020-03-19,Maui,Hawaii,15009,5,0
2020-03-20,Hawaii,Hawaii,15001,1,0
2020-03-20,Honolulu,Hawaii,15003,28,0
2020-03-20,Kauai,Hawaii,15007,3,0
2020-03-20,Maui,Hawaii,15009,5,0
2020-03-21,Hawaii,Hawaii,15001,3,0
2020-03-21,Honolulu,Hawaii,15003,35,0
2020-03-21,Kauai,Hawaii,15007,3,0
2020-03-21,Maui,Hawaii,15009,7,0
2020-03-22,Hawaii,Hawaii,15001,3,0
2020-03-22,Honolulu,Hawaii,15003,41,0
2020-03-22,Kauai,Hawaii,15007,3,0
2020-03-22,Maui,Hawaii,15009,9,0
2020-03-23,Hawaii,Hawaii,15001,5,0
2020-03-23,Honolulu,Hawaii,15003,53,0
2020-03-23,Kauai,Hawaii,15007,3,0
2020-03-23,Maui,Hawaii,15009,11,0
2020-03-23,Unknown,Hawaii,,5,0
2020-03-24,Hawaii,Hawaii,15001,5,0
2020-03-24,Honolulu,Hawaii,15003,58,0
2020-03-24,Kauai,Hawaii,15007,3,0
2020-03-24,Maui,Hawaii,15009,11,0
2020-03-24,Unknown,Hawaii,,13,0
2020-03-25,Hawaii,Hawaii,15001,5,0
2020-03-25,Honolulu,Hawaii,15003,68,0
2020-03-25,Kauai,Hawaii,15007,5,0
2020-03-25,Maui,Hawaii,15009,13,0
2020-03-25,Unknown,Hawaii,,4,0
2020-03-26,Hawaii,Hawaii,15001,5,0
2020-03-26,Honolulu,Hawaii,15003,77,0
2020-03-26,Kauai,Hawaii,15007,5,0
2020-03-26,Maui,Hawaii,15009,14,0
2020-03-26,Unknown,Hawaii,,5,0
2020-03-27,Hawaii,Hawaii,15001,7,0
2020-03-27,Honolulu,Hawaii,15003,87,0
2020-03-27,Kauai,Hawaii,15007,5,0
2020-03-27,Maui,Hawaii,15009,16,0
2020-03-27,Unknown,Hawaii,,5,0
2020-03-28,Hawaii,Hawaii,15001,10,0
2020-03-28,Honolulu,Hawaii,15003,108,0
2020-03-28,Kauai,Hawaii,15007,11,0
2020-03-28,Maui,Hawaii,15009,16,0
2020-03-28,Unknown,Hawaii,,6,0
2020-03-29,Hawaii,Hawaii,15001,12,0
2020-03-29,Honolulu,Hawaii,15003,119,0
2020-03-29,Kauai,Hawaii,15007,12,0
2020-03-29,Maui,Hawaii,15009,20,0
2020-03-29,Unknown,Hawaii,,12,0
2020-03-30,Hawaii,Hawaii,15001,15,0
2020-03-30,Honolulu,Hawaii,15003,139,0
2020-03-30,Kauai,Hawaii,15007,12,0
2020-03-30,Maui,Hawaii,15009,25,0
2020-03-30,Unknown,Hawaii,,13,0
2020-03-31,Hawaii,Hawaii,15001,15,0
2020-03-31,Honolulu,Hawaii,15003,157,1
2020-03-31,Kauai,Hawaii,15007,12,0
2020-03-31,Maui,Hawaii,15009,25,0
2020-03-31,Unknown,Hawaii,,15,0
2020-04-01,Hawaii,Hawaii,15001,18,0
2020-04-01,Honolulu,Hawaii,15003,182,1
2020-04-01,Kauai,Hawaii,15007,12,0
2020-04-01,Maui,Hawaii,15009,26,0
2020-04-01,Unknown,Hawaii,,20,0
2020-04-02,Hawaii,Hawaii,15001,18,0
2020-04-02,Honolulu,Hawaii,15003,206,2
2020-04-02,Kauai,Hawaii,15007,12,0
2020-04-02,Maui,Hawaii,15009,27,0
2020-04-02,Unknown,Hawaii,,20,0
2020-04-03,Hawaii,Hawaii,15001,20,0
2020-04-03,Honolulu,Hawaii,15003,237,2
2020-04-03,Kauai,Hawaii,15007,13,0
2020-04-03,Maui,Hawaii,15009,36,0
2020-04-03,Unknown,Hawaii,,11,1
2020-04-04,Hawaii,Hawaii,15001,22,0
2020-04-04,Honolulu,Hawaii,15003,266,2
2020-04-04,Kauai,Hawaii,15007,15,0
2020-04-04,Maui,Hawaii,15009,38,0
2020-04-04,Unknown,Hawaii,,8,1
2020-04-05,Hawaii,Hawaii,15001,22,0
2020-04-05,Honolulu,Hawaii,15003,281,2
2020-04-05,Kauai,Hawaii,15007,16,0
2020-04-05,Maui,Hawaii,15009,43,0
2020-04-05,Unknown,Hawaii,,7,2
2020-04-06,Hawaii,Hawaii,15001,23,0
2020-04-06,Honolulu,Hawaii,15003,292,4
2020-04-06,Kauai,Hawaii,15007,17,0
2020-04-06,Maui,Hawaii,15009,44,1
2020-04-06,Unknown,Hawaii,,9,0
2020-04-07,Hawaii,Hawaii,15001,23,0
2020-04-07,Honolulu,Hawaii,15003,312,4
