date,county,state,fips,cases,deaths
2020-03-13,Elmore,Alabama,01051,1,0
2020-03-13,Jefferson,Alabama,01073,2,0
2020-03-13,Limestone,Alabama,01083,1,0
2020-03-13,Montgomery,Alabama,01101,1,0
2020-03-13,Tuscaloosa,Alabama,01125,1,0
2020-03-14,Baldwin,Alabama,01003,1,0
2020-03-14,Elmore,Alabama,01051,1,0
2020-03-14,Jefferson,Alabama,01073,6,0
2020-03-14,Limestone,Alabama,01083,1,0
2020-03-14,Montgomery,Alabama,01101,1,0
2020-03-14,Tuscaloosa,Alabama,01125,2,0
2020-03-15,Baldwin,Alabama,01003,1,0
2020-03-15,Elmore,Alabama,01051,1,0
2020-03-15,Jefferson,Alabama,01073,13,0
2020-03-15,Lee,Alabama,01081,1,0
2020-03-15,Limestone,Alabama,01083,1,0
2020-03-15,Montgomery,Alabama,01101,1,0
2020-03-15,Shelby,Alabama,01117,2,0
2020-03-15,Tuscaloosa,Alabama,01125,3,0
2020-03-16,Baldwin,Alabama,01003,1,0
2020-03-16,Elmore,Alabama,01051,1,0
2020-03-16,Jefferson,Alabama,01073,17,0
2020-03-16,Lee,Alabama,01081,1,0
2020-03-16,Limestone,Alabama,01083,1,0
2020-03-16,Montgomery,Alabama,01101,2,0
2020-03-16,Shelby,Alabama,01117,3,0
2020-03-16,Tuscaloosa,Alabama,01125,3,0
2020-03-17,Baldwin,Alabama,01003,1,0
2020-03-17,Elmore,Alabama,01051,2,0
2020-03-17,Jefferson,Alabama,01073,21,0
2020-03-17,Lee,Alabama,01081,3,0
2020-03-17,Limestone,Alabama,01083,1,0
2020-03-17,Madison,Alabama,01089,1,0
2020-03-17,Montgomery,Alabama,01101,2,0
2020-03-17,Shelby,Alabama,01117,4,0
2020-03-17,St. Clair,Alabama,01115,1,0
2020-03-17,Tuscaloosa,Alabama,01125,3,0
2020-03-18,Baldwin,Alabama,01003,1,0
2020-03-18,Calhoun,Alabama,01015,1,0
2020-03-18,Elmore,Alabama,01051,4,0
2020-03-18,Jefferson,Alabama,01073,25,0
2020-03-18,Lee,Alabama,01081,7,0
2020-03-18,Limestone,Alabama,01083,1,0
2020-03-18,Madison,Alabama,01089,1,0
2020-03-18,Montgomery,Alabama,01101,2,0
2020-03-18,Shelby,Alabama,01117,4,0
2020-03-18,St. Clair,Alabama,01115,1,0
2020-03-18,Talladega,Alabama,01121,1,0
2020-03-18,Tuscaloosa,Alabama,01125,3,0
2020-03-19,Baldwin,Alabama,01003,1,0
2020-03-19,Calhoun,Alabama,01015,1,0
2020-03-19,Chambers,Alabama,01017,1,0
2020-03-19,Elmore,Alabama,01051,5,0
2020-03-19,Jefferson,Alabama,01073,34,0
2020-03-19,Lee,Alabama,01081,10,0
2020-03-19,Limestone,Alabama,01083,1,0
2020-03-19,Madison,Alabama,01089,5,0
2020-03-19,Mobile,Alabama,01097,1,0
2020-03-19,Montgomery,Alabama,01101,3,0
2020-03-19,Shelby,Alabama,01117,9,0
2020-03-19,St. Clair,Alabama,01115,1,0
2020-03-19,Talladega,Alabama,01121,1,0
2020-03-19,Tuscaloosa,Alabama,01125,4,0
2020-03-19,Walker,Alabama,01127,1,0
2020-03-20,Baldwin,Alabama,01003,2,0
2020-03-20,Calhoun,Alabama,01015,1,0
2020-03-20,Chambers,Alabama,01017,1,0
2020-03-20,Cullman,Alabama,01043,1,0
2020-03-20,Elmore,Alabama,01051,6,0
2020-03-20,Jackson,Alabama,01071,1,0
2020-03-20,Jefferson,Alabama,01073,50,0
2020-03-20,Lamar,Alabama,01075,1,0
2020-03-20,Lauderdale,Alabama,01077,1,0
2020-03-20,Lee,Alabama,01081,11,0
2020-03-20,Limestone,Alabama,01083,1,0
2020-03-20,Madison,Alabama,01089,7,0
2020-03-20,Mobile,Alabama,01097,2,0
2020-03-20,Montgomery,Alabama,01101,3,0
2020-03-20,Shelby,Alabama,01117,10,0
2020-03-20,St. Clair,Alabama,01115,1,0
2020-03-20,Talladega,Alabama,01121,1,0
2020-03-20,Tuscaloosa,Alabama,01125,4,0
2020-03-20,Walker,Alabama,01127,1,0
2020-03-20,Washington,Alabama,01129,1,0
2020-03-21,Baldwin,Alabama,01003,2,0
2020-03-21,Calhoun,Alabama,01015,1,0
2020-03-21,Chambers,Alabama,01017,1,0
2020-03-21,Cullman,Alabama,01043,2,0
2020-03-21,Elmore,Alabama,01051,6,0
2020-03-21,Jackson,Alabama,01071,1,0
2020-03-21,Jefferson,Alabama,01073,61,0
2020-03-21,Lamar,Alabama,01075,1,0
2020-03-21,Lauderdale,Alabama,01077,2,0
2020-03-21,Lee,Alabama,01081,12,0
2020-03-21,Limestone,Alabama,01083,1,0
2020-03-21,Madison,Alabama,01089,9,0
2020-03-21,Marion,Alabama,01093,1,0
2020-03-21,Mobile,Alabama,01097,2,0
2020-03-21,Montgomery,Alabama,01101,3,0
2020-03-21,Shelby,Alabama,01117,16,0
2020-03-21,St. Clair,Alabama,01115,1,0
2020-03-21,Talladega,Alabama,01121,1,0
2020-03-21,Tuscaloosa,Alabama,01125,6,0
2020-03-21,Walker,Alabama,01127,1,0
2020-03-21,Washington,Alabama,01129,1,0
2020-03-22,Baldwin,Alabama,01003,2,0
2020-03-22,Calhoun,Alabama,01015,1,0
2020-03-22,Chambers,Alabama,01017,2,0
2020-03-22,Cullman,Alabama,01043,2,0
2020-03-22,Elmore,Alabama,01051,6,0
2020-03-22,Jackson,Alabama,01071,1,0
2020-03-22,Jefferson,Alabama,01073,71,0
2020-03-22,Lamar,Alabama,01075,1,0
2020-03-22,Lauderdale,Alabama,01077,2,0
2020-03-22,Lee,Alabama,01081,16,0
2020-03-22,Limestone,Alabama,01083,1,0
2020-03-22,Madison,Alabama,01089,16,0
2020-03-22,Marion,Alabama,01093,1,0
2020-03-22,Mobile,Alabama,01097,2,0
2020-03-22,Montgomery,Alabama,01101,3,0
2020-03-22,Shelby,Alabama,01117,17,0
2020-03-22,St. Clair,Alabama,01115,3,0
2020-03-22,Talladega,Alabama,01121,1,0
2020-03-22,Tuscaloosa,Alabama,01125,7,0
2020-03-22,Walker,Alabama,01127,1,0
2020-03-22,Washington,Alabama,01129,1,0
2020-03-23,Baldwin,Alabama,01003,3,0
2020-03-23,Calhoun,Alabama,01015,2,0
2020-03-23,Chambers,Alabama,01017,2,0
2020-03-23,Cullman,Alabama,01043,2,0
2020-03-23,Elmore,Alabama,01051,6,0
2020-03-23,Franklin,Alabama,01059,1,0
2020-03-23,Houston,Alabama,01069,1,0
2020-03-23,Jackson,Alabama,01071,1,0
2020-03-23,Jefferson,Alabama,01073,86,0
2020-03-23,Lamar,Alabama,01075,1,0
2020-03-23,Lauderdale,Alabama,01077,3,0
2020-03-23,Lee,Alabama,01081,19,0
2020-03-23,Limestone,Alabama,01083,1,0
2020-03-23,Madison,Alabama,01089,21,0
2020-03-23,Marion,Alabama,01093,1,0
2020-03-23,Mobile,Alabama,01097,2,0
2020-03-23,Montgomery,Alabama,01101,4,0
2020-03-23,Shelby,Alabama,01117,22,0
2020-03-23,St. Clair,Alabama,01115,3,0
2020-03-23,Talladega,Alabama,01121,1,0
2020-03-23,Tallapoosa,Alabama,01123,1,0
2020-03-23,Tuscaloosa,Alabama,01125,9,0
2020-03-23,Walker,Alabama,01127,3,0
2020-03-23,Washington,Alabama,01129,1,0
2020-03-24,Autauga,Alabama,01001,1,0
2020-03-24,Baldwin,Alabama,01003,4,0
2020-03-24,Calhoun,Alabama,01015,2,0
2020-03-24,Chambers,Alabama,01017,5,0
2020-03-24,Cullman,Alabama,01043,3,0
2020-03-24,Elmore,Alabama,01051,8,0
2020-03-24,Franklin,Alabama,01059,1,0
2020-03-24,Houston,Alabama,01069,1,0
2020-03-24,Jackson,Alabama,01071,2,0
2020-03-24,Jefferson,Alabama,01073,91,0
2020-03-24,Lamar,Alabama,01075,1,0
2020-03-24,Lauderdale,Alabama,01077,3,0
2020-03-24,Lee,Alabama,01081,26,0
2020-03-24,Limestone,Alabama,01083,4,0
2020-03-24,Madison,Alabama,01089,21,0
2020-03-24,Marion,Alabama,01093,1,0
2020-03-24,Mobile,Alabama,01097,6,0
2020-03-24,Montgomery,Alabama,01101,9,0
2020-03-24,Morgan,Alabama,01103,2,0
2020-03-24,Shelby,Alabama,01117,27,0
2020-03-24,St. Clair,Alabama,01115,4,0
2020-03-24,Talladega,Alabama,01121,2,0
2020-03-24,Tallapoosa,Alabama,01123,2,0
2020-03-24,Tuscaloosa,Alabama,01125,10,0
2020-03-24,Walker,Alabama,01127,5,0
2020-03-24,Washington,Alabama,01129,1,0
